epoch,train_loss,val_loss,train_pixel_acc,val_pixel_acc,train_mean_acc,val_mean_acc,train_miou,val_miou
33,0.17388144373893738,0.1961621457338333,0.9328422117233276,0.9247690916061402,0.7374697950234018,0.6884876992801824,0.584884573617795,0.5437084203089276
34,0.17281295880675315,0.19574345469474794,0.9331472879648208,0.9250410819053649,0.7388291858757536,0.696154358709852,0.5854480879986662,0.5395972336518269
35,0.17200759828090667,0.19496219396591186,0.9334116715192795,0.9254451131820679,0.741400920551581,0.6981935364504657,0.5881201613977707,0.544430918805301
36,0.17174644500017167,0.19739325642585753,0.9334795433282852,0.9246424388885498,0.7373512004067497,0.6772713564336299,0.589517985743781,0.5456946890490751
37,0.1710435377061367,0.19494564116001128,0.9338480734825134,0.9254651927947998,0.7413562714743119,0.6906649445990722,0.5918176458894353,0.5460569369420409
38,0.17124547690153122,0.19500959575176238,0.9337462055683136,0.9253499460220337,0.7413506907100481,0.6921537496149541,0.5903155089282275,0.5416610662142438
39,0.17059072971343994,0.19639599502086638,0.9339838230609894,0.9251868271827698,0.7442825205375747,0.6972401614983874,0.5915528429237507,0.540701742945239
40,0.1698128518462181,0.19529019951820373,0.9343010526895523,0.9255487513542175,0.741712877657264,0.6971407783031462,0.5929576526415381,0.5425160353879135
41,0.16942813858389855,0.19625302612781526,0.9344729340076446,0.925304958820343,0.7448389538750052,0.6864206301172574,0.5947226412695211,0.5474598347519835
42,0.16910092175006866,0.19666582524776458,0.9345802730321884,0.9250195670127869,0.745932842226078,0.6945589107275009,0.5948500364669598,0.5472011415225766
43,0.1685175357758999,0.19686623692512512,0.9347937309741974,0.9249734234809875,0.7437699132536849,0.6965698594103256,0.5965138516761361,0.5412354335328563
44,0.167681722342968,0.19574044525623321,0.9350387418270111,0.9254663848876953,0.74910443800812,0.6953163451949755,0.5986520582379306,0.5460493860269586
45,0.16733766123652458,0.1953170430660248,0.9351971107721329,0.9257637429237365,0.7479740988152724,0.7013014229635398,0.5996598775979749,0.5447302735907337
46,0.16701873660087585,0.1954101938009262,0.9352932745218276,0.9254133796691895,0.7488435595451538,0.6878078196942806,0.6003702184278519,0.5487424422303835
47,0.16656994566321373,0.19592207193374633,0.9354614800214768,0.9250959920883178,0.7487445596978067,0.6981906813383104,0.6009015557891688,0.5441416315470511
48,0.1660803611576557,0.19473611950874328,0.9356495189666748,0.9258343935012817,0.7504016797974082,0.7046997646490735,0.6017346397236298,0.5448821693162124
49,0.1664217696338892,0.19552708745002748,0.9355423831939698,0.925797324180603,0.7510719908153015,0.7004516131430862,0.602100529531017,0.5439183005318047
50,0.16577280521392823,0.195108243227005,0.935740162730217,0.926042160987854,0.7476884353160859,0.7006058500210444,0.6000440936869321,0.5464704863727092
