epoch,train_loss,val_loss,train_pixel_acc,val_pixel_acc,train_mean_acc,val_mean_acc,train_miou,val_miou
1,1.155627806186676,0.6848058462142944,0.6225511581450701,0.7564136123657227,0.23496150542744232,0.3496595552377403,0.15764324345138447,0.23540736648630023
2,0.5845093747973442,0.47300759196281433,0.7999373781681061,0.8434303069114685,0.3747532294729414,0.4127147755213082,0.2719740492369116,0.30292149576407
3,0.4585685279965401,0.40802812337875366,0.8471706157922745,0.8619821548461915,0.42506080343232794,0.4697114084164301,0.3165613443559413,0.3335372007491727
4,0.4039728444814682,0.3644822299480438,0.8625410532951355,0.8750126814842224,0.46540933345793745,0.5153246022077898,0.33745893932982035,0.3490638461190974
5,0.3669547209143639,0.3344953465461731,0.8737248063087464,0.8843436932563782,0.5019638769739929,0.5534761052827042,0.35817602719519825,0.381032940386552
6,0.34162675857543945,0.31546929240226745,0.8807811343669891,0.8888217806816101,0.5326330494694411,0.5619751548705001,0.3768500218716751,0.39826374825458816
7,0.3206071972846985,0.30056315898895264,0.8865308940410614,0.8932954812049866,0.5611938987594716,0.5969787107966841,0.39409026999725044,0.40662967443398274
8,0.30326207607984546,0.29174141824245453,0.8912920314073562,0.8952541875839234,0.5775817229396973,0.5861392240722973,0.4069131982403511,0.4260207037204722
9,0.29068454161286356,0.2757364481687546,0.8953956657648087,0.899867651462555,0.601356875454464,0.6148565747464696,0.41984763768295447,0.43658971310263356
10,0.27886059194803237,0.2659597700834274,0.8986713814735413,0.9026311612129212,0.6196681385363142,0.6277595027287801,0.4332329661845871,0.4456415713045862
11,0.2697466577589512,0.25932617723941803,0.9012555623054505,0.9049131870269775,0.6240112802013755,0.6235289820966621,0.44065474692836404,0.4520275946895708
12,0.26260474920272825,0.254307342171669,0.9033465373516083,0.9057945322990417,0.6328135685296731,0.6343962996794533,0.44931450736524603,0.4563077671658054
13,0.2554228882491589,0.24744681417942047,0.9053907305002212,0.9082169580459595,0.6384977600040536,0.6472187398001552,0.45952217115331817,0.4695620877266629
14,0.2498457957804203,0.243243066072464,0.9070013231039047,0.9096598291397094,0.6545707644382491,0.6586418578835825,0.46753073045658916,0.4791769776666964
15,0.24328423142433167,0.23637048661708832,0.9092843258380889,0.9119540429115296,0.6592459369559459,0.6642296348015466,0.4755348859369407,0.4888202598225327
16,0.23850087672472,0.2347961789369583,0.9105172723531723,0.912573471069336,0.6673774620487045,0.672312405258417,0.4827486091202687,0.484965119655244
17,0.23497431695461274,0.22809157490730286,0.9116540950536728,0.9147921586036682,0.6685232714377343,0.6752671712264418,0.48652056495232204,0.4932891222531906
18,0.2298148240149021,0.22714137494564057,0.9133372867107391,0.9147405886650085,0.6729307975173775,0.6776805261025828,0.4936221960257292,0.494963206226627
19,0.22720779463648796,0.22513893604278565,0.9141317629814147,0.9152527952194214,0.6781317351269536,0.6736992961913346,0.49838081755292196,0.5016537148423957
20,0.22340627282857894,0.21985388278961182,0.9152605521678925,0.9166433429718017,0.6830403526344645,0.6871324026087922,0.5040423771739007,0.5065440013756354
21,0.2203289745748043,0.22326158940792085,0.9163559710979462,0.9170946145057678,0.6859373719928162,0.684916660586993,0.5071972127540116,0.5081745570028822
22,0.21726881071925164,0.21672343611717224,0.9173661899566651,0.9178718185424805,0.695903161596507,0.6923332751293976,0.5118749041267437,0.5092148727496777
23,0.21516165241599083,0.2157152909040451,0.9179067498445511,0.9188084197044373,0.6922207089311754,0.7046861476699512,0.5165714662499765,0.5101675680667782
24,0.212410084605217,0.21154134154319762,0.9189804917573929,0.920086476802826,0.7017462741956113,0.6991019417345524,0.5187912117321197,0.5160529598197899
25,0.21014144405722618,0.21081677973270416,0.9198004204034805,0.9207834243774414,0.7057658334200577,0.6938978155950706,0.5257178190420381,0.5191474354693976
26,0.2081714813411236,0.2087404763698578,0.9206318593025208,0.9213472843170166,0.7118508413247766,0.6947567952672641,0.5294331173412501,0.5231998233404013
27,0.20607350245118142,0.20740295052528382,0.9213045638799667,0.9220528101921082,0.7148401411498587,0.6984159307802719,0.5318727920489618,0.5257463399825307
28,0.20384570375084876,0.20578683257102967,0.9222100245952606,0.9233035063743591,0.7190628672329086,0.6993653494367997,0.5391696287715848,0.5317940152079487
29,0.20227644801139832,0.20436319053173066,0.9227411699295044,0.9231827735900879,0.72157613331452,0.7034307244171697,0.5404434059645673,0.5341063635004685
30,0.20093318521976472,0.20238279938697815,0.9234108144044876,0.9245692420005799,0.7263171231374147,0.7123602757106223,0.5464941439476871,0.5364510341819065
31,0.19796330124139785,0.20057935178279876,0.9245192587375641,0.9252174663543701,0.7268353520737338,0.7101299842943747,0.5495863907770642,0.5423005274124444
32,0.19721441999077796,0.2011609423160553,0.9248979043960571,0.9245459771156311,0.7334317447493475,0.7093860106666884,0.5525810994657996,0.5414664057269694
33,0.1948245145380497,0.1975591892004013,0.9256906002759934,0.9266426014900208,0.735264101702099,0.7241421749194462,0.5572624949709278,0.5473638471701028
34,0.1933750469982624,0.1975078159570694,0.9262342113256454,0.9260972189903259,0.7399989123332001,0.717319824695587,0.5613465493944628,0.5469378351513297
35,0.19255024075508118,0.1971105480194092,0.9265354508161545,0.9266564011573791,0.7384901630195483,0.71899125640591,0.5633201581359997,0.552178411448064
36,0.19127662599086762,0.19537405788898468,0.927055395245552,0.9269411039352417,0.7415853292681278,0.7197588251158593,0.5648364130764579,0.5532874574372546
37,0.19024771183729172,0.19542350828647614,0.9273948502540589,0.9268690490722656,0.7437538075447082,0.7299480108047522,0.568029123317295,0.553592005945975
38,0.1880897504091263,0.19459633708000182,0.9281080269813538,0.927994544506073,0.7439486880910892,0.7185766377300026,0.5714374377405812,0.5583644816283291
39,0.18793782606720924,0.19297787964344024,0.9281816565990448,0.928475444316864,0.7464527509671948,0.7248150478551787,0.571286394239869,0.5569652067877663
40,0.1868625222146511,0.19238349676132202,0.9285667628049851,0.9282284760475159,0.7470676463562995,0.7159823539356391,0.5747415957731816,0.560145670240745
41,0.18549194052815438,0.19063318371772767,0.9291198307275772,0.9291536521911621,0.744598797460397,0.7301992043852806,0.5755460699418716,0.5610437109445532
42,0.18410888016223909,0.18918320834636687,0.9295663189888,0.9295424842834472,0.7456899592652916,0.7340033896267414,0.577430724130245,0.5633645140736674
43,0.18374511748552322,0.18915894508361816,0.9297828823328018,0.929488787651062,0.7519007205528517,0.7290810767561196,0.5814575499792893,0.56345466553544
44,0.18237618535757064,0.1891985446214676,0.9300889813899994,0.9299365520477295,0.7530853729074198,0.7289266685644786,0.5826733617313827,0.5668512229186793
45,0.1822081607580185,0.18859148383140564,0.930275148153305,0.9300269865989685,0.748864030155043,0.7328588849057753,0.580952618647522,0.5604643154470249
46,0.1812845642864704,0.18662059247493745,0.9305831640958786,0.9305643916130066,0.7509393349569291,0.7276346005126834,0.5846315294387752,0.5667279862853077
47,0.18026041433215143,0.18669082522392272,0.9308995121717453,0.9301825881004333,0.7515903888580698,0.7289839632560807,0.5847454374888913,0.5653572239773348
48,0.18060069426894187,0.18868536829948426,0.9308332580327988,0.9295936131477356,0.7547833650310837,0.7288955332587164,0.5874822677132517,0.5648806931109479
49,0.17902568891644477,0.18807656586170196,0.9313170093297959,0.930010449886322,0.755130446317295,0.7316524520268043,0.5885327508149204,0.5665277892211452
50,0.17813852280378342,0.18619695603847503,0.9316158056259155,0.9305976247787475,0.7539692680910232,0.7196426913638909,0.5882522547380843,0.5680104678869248
